caseid,task,user,end_timestamp,start_timestamp,Monthly Income,Total Debt,Loan Ammount,Owns Vehicle,Demographic,External Risk Score,Aggregated Risk Score
718,Credit application processed,SYSTEM,2022-03-28 11:53:46.46,2022-03-28 11:53:46.46,1163.160799,4126.808008,4338.529977,TRUE,demographic_type_1,0.978724011,0.079215052
718,End,End,2022-03-28 11:53:46.46,2022-03-28 11:53:46.46,1163.160799,4126.808008,4338.529977,TRUE,demographic_type_1,0.978724011,0.079215052
719,Start,Start,2022-03-28 10:52:31.31,2022-03-28 10:52:31.31,294.5800915,4650.272528,468.4119307,TRUE,demographic_type_1,,0.292973303
719,Credit application received,SYSTEM,2022-03-28 10:52:31.31,2022-03-28 10:52:31.31,294.5800915,4650.272528,468.4119307,TRUE,demographic_type_1,,0.292973303
719,Check Liability,Clerk-000003,2022-03-28 11:10:56.56,2022-03-28 10:57:55.55,294.5800915,4650.272528,468.4119307,TRUE,demographic_type_1,,0.292973303
719,Check Risk,Clerk-000002,2022-03-28 11:28:59.59,2022-03-28 11:22:15.15,294.5800915,4650.272528,468.4119307,TRUE,demographic_type_1,,0.292973303
719,Check Monthly Income,Clerk-000001,2022-03-28 11:44:02.02,2022-03-28 11:40:55.55,294.5800915,4650.272528,468.4119307,TRUE,demographic_type_1,0.097606224,0.292973303
719,Notify rejection,Credit Officer-000004,2022-03-28 11:57:02.02,2022-03-28 11:44:02.02,294.5800915,4650.272528,468.4119307,TRUE,demographic_type_1,0.097606224,0.292973303
719,Credit application processed,SYSTEM,2022-03-28 11:57:02.02,2022-03-28 11:57:02.02,294.5800915,4650.272528,468.4119307,TRUE,demographic_type_1,0.097606224,0.292973303
719,End,End,2022-03-28 11:57:02.02,2022-03-28 11:57:02.02,294.5800915,4650.272528,468.4119307,TRUE,demographic_type_1,0.097606224,0.292973303
72,Start,Start,2022-02-22 14:34:03.03,2022-02-22 14:34:03.03,1144.498989,7342.912489,4082.316292,TRUE,demographic_type_3,0.176587204,0.403393487
72,Credit application received,SYSTEM,2022-02-22 14:34:03.03,2022-02-22 14:34:03.03,1144.498989,7342.912489,4082.316292,TRUE,demographic_type_3,0.176587204,0.403393487
72,Check Liability,Clerk-000004,2022-02-22 14:42:10.10,2022-02-22 14:34:03.03,1144.498989,7342.912489,4082.316292,TRUE,demographic_type_3,0.176587204,0.403393487
72,Notify rejection,Credit Officer-000001,2022-02-22 14:56:56.56,2022-02-22 14:42:10.10,1144.498989,7342.912489,4082.316292,TRUE,demographic_type_3,0.176587204,0.403393487
72,Credit application processed,SYSTEM,2022-02-22 14:56:56.56,2022-02-22 14:56:56.56,1144.498989,7342.912489,4082.316292,TRUE,demographic_type_3,0.176587204,0.403393487
72,End,End,2022-02-22 14:56:56.56,2022-02-22 14:56:56.56,1144.498989,7342.912489,4082.316292,TRUE,demographic_type_3,0.176587204,0.403393487
720,Start,Start,2022-03-28 10:52:59.59,2022-03-28 10:52:59.59,564.4263765,4345.451133,100.6329317,TRUE,demographic_type_2,,0.116297713
720,Credit application received,SYSTEM,2022-03-28 10:52:59.59,2022-03-28 10:52:59.59,564.4263765,4345.451133,100.6329317,TRUE,demographic_type_2,,0.116297713
720,Check Liability,Clerk-000004,2022-03-28 11:15:21.21,2022-03-28 10:58:00.00,564.4263765,4345.451133,100.6329317,TRUE,demographic_type_2,,0.116297713
720,Check Risk,Clerk-000001,2022-03-28 11:40:55.55,2022-03-28 11:25:41.41,564.4263765,4345.451133,100.6329317,TRUE,demographic_type_2,,0.116297713
720,Check Monthly Income,Clerk-000004,2022-03-28 11:49:51.51,2022-03-28 11:44:52.52,564.4263765,4345.451133,100.6329317,TRUE,demographic_type_2,0.268741067,0.116297713
720,Notify rejection,Credit Officer-000001,2022-03-28 12:03:56.56,2022-03-28 11:53:46.46,564.4263765,4345.451133,100.6329317,TRUE,demographic_type_2,0.268741067,0.116297713
720,Credit application processed,SYSTEM,2022-03-28 12:03:56.56,2022-03-28 12:03:56.56,564.4263765,4345.451133,100.6329317,TRUE,demographic_type_2,0.268741067,0.116297713
720,End,End,2022-03-28 12:03:56.56,2022-03-28 12:03:56.56,564.4263765,4345.451133,100.6329317,TRUE,demographic_type_2,0.268741067,0.116297713
721,Start,Start,2022-03-28 10:54:56.56,2022-03-28 10:54:56.56,1814.293426,4103.371314,6659.096273,TRUE,demographic_type_3,,0.235491527
721,Credit application received,SYSTEM,2022-03-28 10:54:56.56,2022-03-28 10:54:56.56,1814.293426,4103.371314,6659.096273,TRUE,demographic_type_3,,0.235491527
721,Check Liability,Clerk-000002,2022-03-28 11:22:15.15,2022-03-28 10:59:11.11,1814.293426,4103.371314,6659.096273,TRUE,demographic_type_3,,0.235491527
721,Check Risk,Clerk-000004,2022-03-28 11:44:52.52,2022-03-28 11:34:50.50,1814.293426,4103.371314,6659.096273,TRUE,demographic_type_3,,0.235491527
721,Check Monthly Income,Clerk-000001,2022-03-28 11:55:23.23,2022-03-28 11:50:12.12,1814.293426,4103.371314,6659.096273,TRUE,demographic_type_3,0.549644612,0.235491527
721,Assess application,Clerk-000001,2022-03-28 12:00:02.02,2022-03-28 11:55:23.23,1814.293426,4103.371314,6659.096273,TRUE,demographic_type_3,0.549644612,0.235491527
721,Notify rejection,Credit Officer-000003,2022-03-28 12:05:32.32,2022-03-28 12:03:29.29,1814.293426,4103.371314,6659.096273,TRUE,demographic_type_3,0.549644612,0.235491527
721,Credit application processed,SYSTEM,2022-03-28 12:05:32.32,2022-03-28 12:05:32.32,1814.293426,4103.371314,6659.096273,TRUE,demographic_type_3,0.549644612,0.235491527
721,End,End,2022-03-28 12:05:32.32,2022-03-28 12:05:32.32,1814.293426,4103.371314,6659.096273,TRUE,demographic_type_3,0.549644612,0.235491527
722,Start,Start,2022-03-28 10:59:42.42,2022-03-28 10:59:42.42,1161.001336,4464.839549,8293.823976,TRUE,demographic_type_3,,0.229105475
722,Credit application received,SYSTEM,2022-03-28 10:59:42.42,2022-03-28 10:59:42.42,1161.001336,4464.839549,8293.823976,TRUE,demographic_type_3,,0.229105475
722,Check Liability,Clerk-000003,2022-03-28 11:29:56.56,2022-03-28 11:16:59.59,1161.001336,4464.839549,8293.823976,TRUE,demographic_type_3,,0.229105475
722,Check Risk,Clerk-000003,2022-03-28 11:44:05.05,2022-03-28 11:41:45.45,1161.001336,4464.839549,8293.823976,TRUE,demographic_type_3,,0.229105475
722,Check Monthly Income,Clerk-000004,2022-03-28 11:52:05.05,2022-03-28 11:49:51.51,1161.001336,4464.839549,8293.823976,TRUE,demographic_type_3,0.047196052,0.229105475
722,Assess application,Clerk-000004,2022-03-28 11:57:54.54,2022-03-28 11:52:05.05,1161.001336,4464.839549,8293.823976,TRUE,demographic_type_3,0.047196052,0.229105475
722,Make credit offer,Credit Officer-000004,2022-03-28 12:03:33.33,2022-03-28 11:57:54.54,1161.001336,4464.839549,8293.823976,TRUE,demographic_type_3,0.047196052,0.229105475
722,Credit application processed,SYSTEM,2022-03-28 12:03:33.33,2022-03-28 12:03:33.33,1161.001336,4464.839549,8293.823976,TRUE,demographic_type_3,0.047196052,0.229105475
722,End,End,2022-03-28 12:03:33.33,2022-03-28 12:03:33.33,1161.001336,4464.839549,8293.823976,TRUE,demographic_type_3,0.047196052,0.229105475
723,Start,Start,2022-03-28 11:10:28.28,2022-03-28 11:10:28.28,1643.150249,3603.472317,15317.47558,TRUE,demographic_type_3,,0.157960386
723,Credit application received,SYSTEM,2022-03-28 11:10:28.28,2022-03-28 11:10:28.28,1643.150249,3603.472317,15317.47558,TRUE,demographic_type_3,,0.157960386
723,Check Liability,Clerk-000001,2022-03-28 11:25:41.41,2022-03-28 11:21:00.00,1643.150249,3603.472317,15317.47558,TRUE,demographic_type_3,,0.157960386
723,Check Risk,Clerk-000002,2022-03-28 11:48:13.13,2022-03-28 11:38:09.09,1643.150249,3603.472317,15317.47558,TRUE,demographic_type_3,,0.157960386
723,Notify rejection,Credit Officer-000002,2022-03-28 12:11:53.53,2022-03-28 11:48:13.13,1643.150249,3603.472317,15317.47558,TRUE,demographic_type_3,0.005470106,0.157960386
723,Credit application processed,SYSTEM,2022-03-28 12:11:53.53,2022-03-28 12:11:53.53,1643.150249,3603.472317,15317.47558,TRUE,demographic_type_3,0.005470106,0.157960386
723,End,End,2022-03-28 12:11:53.53,2022-03-28 12:11:53.53,1643.150249,3603.472317,15317.47558,TRUE,demographic_type_3,0.005470106,0.157960386
724,Start,Start,2022-03-28 11:10:58.58,2022-03-28 11:10:58.58,1094.253622,4634.427344,23899.4854,TRUE,demographic_type_3,,0.38650606
724,Credit application received,SYSTEM,2022-03-28 11:10:58.58,2022-03-28 11:10:58.58,1094.253622,4634.427344,23899.4854,TRUE,demographic_type_3,,0.38650606
724,Check Liability,Clerk-000004,2022-03-28 11:34:50.50,2022-03-28 11:25:23.23,1094.253622,4634.427344,23899.4854,TRUE,demographic_type_3,,0.38650606
724,Check Risk,Clerk-000001,2022-03-28 11:50:12.12,2022-03-28 11:44:02.02,1094.253622,4634.427344,23899.4854,TRUE,demographic_type_3,,0.38650606
724,Notify rejection,Credit Officer-000003,2022-03-28 12:03:29.29,2022-03-28 11:54:14.14,1094.253622,4634.427344,23899.4854,TRUE,demographic_type_3,0.096328696,0.38650606
724,Credit application processed,SYSTEM,2022-03-28 12:03:29.29,2022-03-28 12:03:29.29,1094.253622,4634.427344,23899.4854,TRUE,demographic_type_3,0.096328696,0.38650606
724,End,End,2022-03-28 12:03:29.29,2022-03-28 12:03:29.29,1094.253622,4634.427344,23899.4854,TRUE,demographic_type_3,0.096328696,0.38650606
725,Start,Start,2022-03-28 11:16:26.26,2022-03-28 11:16:26.26,1024.828229,1884.485626,2248.132754,TRUE,demographic_type_2,,0.092428158
725,Credit application received,SYSTEM,2022-03-28 11:16:26.26,2022-03-28 11:16:26.26,1024.828229,1884.485626,2248.132754,TRUE,demographic_type_2,,0.092428158
725,Check Liability,Clerk-000002,2022-03-28 11:38:09.09,2022-03-28 11:28:59.59,1024.828229,1884.485626,2248.132754,TRUE,demographic_type_2,,0.092428158
725,Check Risk,Clerk-000003,2022-03-28 11:56:52.52,2022-03-28 11:44:05.05,1024.828229,1884.485626,2248.132754,TRUE,demographic_type_2,,0.092428158
725,Check Monthly Income,Clerk-000003,2022-03-28 12:02:20.20,2022-03-28 11:56:52.52,1024.828229,1884.485626,2248.132754,TRUE,demographic_type_2,0.889825772,0.092428158
725,Assess application,Clerk-000004,2022-03-28 12:05:14.14,2022-03-28 12:02:20.20,1024.828229,1884.485626,2248.132754,TRUE,demographic_type_2,0.889825772,0.092428158
725,Notify rejection,Credit Officer-000001,2022-03-28 12:18:26.26,2022-03-28 12:05:14.14,1024.828229,1884.485626,2248.132754,TRUE,demographic_type_2,0.889825772,0.092428158
725,Credit application processed,SYSTEM,2022-03-28 12:18:26.26,2022-03-28 12:18:26.26,1024.828229,1884.485626,2248.132754,TRUE,demographic_type_2,0.889825772,0.092428158
725,End,End,2022-03-28 12:18:26.26,2022-03-28 12:18:26.26,1024.828229,1884.485626,2248.132754,TRUE,demographic_type_2,0.889825772,0.092428158
726,Start,Start,2022-03-28 11:43:19.19,2022-03-28 11:43:19.19,1546.279072,5905.173785,8343.32131,TRUE,demographic_type_1,0.24388757,0.068242161
726,Credit application received,SYSTEM,2022-03-28 11:43:19.19,2022-03-28 11:43:19.19,1546.279072,5905.173785,8343.32131,TRUE,demographic_type_1,0.24388757,0.068242161
726,Check Liability,Clerk-000002,2022-03-28 12:00:56.56,2022-03-28 11:48:13.13,1546.279072,5905.173785,8343.32131,TRUE,demographic_type_1,0.24388757,0.068242161
726,Notify rejection,Credit Officer-000004,2022-03-28 12:18:33.33,2022-03-28 12:03:33.33,1546.279072,5905.173785,8343.32131,TRUE,demographic_type_1,0.24388757,0.068242161
726,Credit application processed,SYSTEM,2022-03-28 12:18:33.33,2022-03-28 12:18:33.33,1546.279072,5905.173785,8343.32131,TRUE,demographic_type_1,0.24388757,0.068242161
726,End,End,2022-03-28 12:18:33.33,2022-03-28 12:18:33.33,1546.279072,5905.173785,8343.32131,TRUE,demographic_type_1,0.24388757,0.068242161
727,Start,Start,2022-03-28 12:13:32.32,2022-03-28 12:13:32.32,1171.246304,1379.110482,328.6961172,TRUE,demographic_type_2,,0.271008439
727,Credit application received,SYSTEM,2022-03-28 12:13:32.32,2022-03-28 12:13:32.32,1171.246304,1379.110482,328.6961172,TRUE,demographic_type_2,,0.271008439
727,Check Liability,Clerk-000001,2022-03-28 12:18:37.37,2022-03-28 12:13:32.32,1171.246304,1379.110482,328.6961172,TRUE,demographic_type_2,,0.271008439
727,Check Risk,Clerk-000002,2022-03-28 12:37:58.58,2022-03-28 12:18:37.37,1171.246304,1379.110482,328.6961172,TRUE,demographic_type_2,,0.271008439
727,Check Monthly Income,Clerk-000001,2022-03-28 12:43:05.05,2022-03-28 12:37:58.58,1171.246304,1379.110482,328.6961172,TRUE,demographic_type_2,0.72233433,0.271008439
727,Assess application,Clerk-000004,2022-03-28 12:54:12.12,2022-03-28 12:47:46.46,1171.246304,1379.110482,328.6961172,TRUE,demographic_type_2,0.72233433,0.271008439
727,Notify rejection,Credit Officer-000002,2022-03-28 13:11:58.58,2022-03-28 12:54:12.12,1171.246304,1379.110482,328.6961172,TRUE,demographic_type_2,0.72233433,0.271008439
727,Credit application processed,SYSTEM,2022-03-28 13:11:58.58,2022-03-28 13:11:58.58,1171.246304,1379.110482,328.6961172,TRUE,demographic_type_2,0.72233433,0.271008439
727,End,End,2022-03-28 13:11:58.58,2022-03-28 13:11:58.58,1171.246304,1379.110482,328.6961172,TRUE,demographic_type_2,0.72233433,0.271008439
728,Start,Start,2022-03-28 12:14:08.08,2022-03-28 12:14:08.08,1010.275004,3802.445233,1692.698514,TRUE,demographic_type_3,,0.192090038
728,Credit application received,SYSTEM,2022-03-28 12:14:08.08,2022-03-28 12:14:08.08,1010.275004,3802.445233,1692.698514,TRUE,demographic_type_3,,0.192090038
728,Check Liability,Clerk-000002,2022-03-28 12:17:53.53,2022-03-28 12:14:08.08,1010.275004,3802.445233,1692.698514,TRUE,demographic_type_3,,0.192090038
728,Check Risk,Clerk-000004,2022-03-28 12:27:07.07,2022-03-28 12:17:53.53,1010.275004,3802.445233,1692.698514,TRUE,demographic_type_3,,0.192090038
728,Check Monthly Income,Clerk-000001,2022-03-28 12:31:55.55,2022-03-28 12:27:07.07,1010.275004,3802.445233,1692.698514,TRUE,demographic_type_3,0.354854496,0.192090038
728,Assess application,Clerk-000001,2022-03-28 12:35:13.13,2022-03-28 12:31:55.55,1010.275004,3802.445233,1692.698514,TRUE,demographic_type_3,0.354854496,0.192090038
728,Notify rejection,Credit Officer-000003,2022-03-28 12:36:41.41,2022-03-28 12:35:13.13,1010.275004,3802.445233,1692.698514,TRUE,demographic_type_3,0.354854496,0.192090038
728,Credit application processed,SYSTEM,2022-03-28 12:36:41.41,2022-03-28 12:36:41.41,1010.275004,3802.445233,1692.698514,TRUE,demographic_type_3,0.354854496,0.192090038
728,End,End,2022-03-28 12:36:41.41,2022-03-28 12:36:41.41,1010.275004,3802.445233,1692.698514,TRUE,demographic_type_3,0.354854496,0.192090038
729,Start,Start,2022-03-28 12:16:32.32,2022-03-28 12:16:32.32,401.8396392,4363.626478,9958.234977,TRUE,demographic_type_3,,0.390482746
729,Credit application received,SYSTEM,2022-03-28 12:16:32.32,2022-03-28 12:16:32.32,401.8396392,4363.626478,9958.234977,TRUE,demographic_type_3,,0.390482746
729,Check Liability,Clerk-000003,2022-03-28 12:30:09.09,2022-03-28 12:16:32.32,401.8396392,4363.626478,9958.234977,TRUE,demographic_type_3,,0.390482746
729,Check Risk,Clerk-000004,2022-03-28 12:47:46.46,2022-03-28 12:30:09.09,401.8396392,4363.626478,9958.234977,TRUE,demographic_type_3,,0.390482746
729,Check Monthly Income,Clerk-000003,2022-03-28 12:55:31.31,2022-03-28 12:50:29.29,401.8396392,4363.626478,9958.234977,TRUE,demographic_type_3,0.100367864,0.390482746
729,Notify rejection,Credit Officer-000001,2022-03-28 13:04:35.35,2022-03-28 12:55:31.31,401.8396392,4363.626478,9958.234977,TRUE,demographic_type_3,0.100367864,0.390482746
729,Credit application processed,SYSTEM,2022-03-28 13:04:35.35,2022-03-28 13:04:35.35,401.8396392,4363.626478,9958.234977,TRUE,demographic_type_3,0.100367864,0.390482746
729,End,End,2022-03-28 13:04:35.35,2022-03-28 13:04:35.35,401.8396392,4363.626478,9958.234977,TRUE,demographic_type_3,0.100367864,0.390482746
73,Start,Start,2022-02-22 14:39:03.03,2022-02-22 14:39:03.03,2095.546816,2883.964947,5446.471604,TRUE,demographic_type_3,,0.337500493
73,Credit application received,SYSTEM,2022-02-22 14:39:03.03,2022-02-22 14:39:03.03,2095.546816,2883.964947,5446.471604,TRUE,demographic_type_3,,0.337500493
73,Check Liability,Clerk-000002,2022-02-22 14:40:40.40,2022-02-22 14:39:03.03,2095.546816,2883.964947,5446.471604,TRUE,demographic_type_3,,0.337500493
73,Check Risk,Clerk-000002,2022-02-22 14:48:10.10,2022-02-22 14:40:40.40,2095.546816,2883.964947,5446.471604,TRUE,demographic_type_3,,0.337500493
73,Check Monthly Income,Clerk-000003,2022-02-22 14:53:36.36,2022-02-22 14:48:10.10,2095.546816,2883.964947,5446.471604,TRUE,demographic_type_3,0.85400751,0.337500493
73,Assess application,Clerk-000004,2022-02-22 14:59:05.05,2022-02-22 14:53:36.36,2095.546816,2883.964947,5446.471604,TRUE,demographic_type_3,0.85400751,0.337500493
73,Notify rejection,Credit Officer-000004,2022-02-22 15:02:17.17,2022-02-22 14:59:05.05,2095.546816,2883.964947,5446.471604,TRUE,demographic_type_3,0.85400751,0.337500493
73,Credit application processed,SYSTEM,2022-02-22 15:02:17.17,2022-02-22 15:02:17.17,2095.546816,2883.964947,5446.471604,TRUE,demographic_type_3,0.85400751,0.337500493
73,End,End,2022-02-22 15:02:17.17,2022-02-22 15:02:17.17,2095.546816,2883.964947,5446.471604,TRUE,demographic_type_3,0.85400751,0.337500493
730,Start,Start,2022-03-28 12:31:07.07,2022-03-28 12:31:07.07,672.6821966,153.7494725,6909.155554,TRUE,demographic_type_1,,0.372558393
730,Credit application received,SYSTEM,2022-03-28 12:31:07.07,2022-03-28 12:31:07.07,672.6821966,153.7494725,6909.155554,TRUE,demographic_type_1,,0.372558393
730,Check Liability,Clerk-000003,2022-03-28 12:39:07.07,2022-03-28 12:31:07.07,672.6821966,153.7494725,6909.155554,TRUE,demographic_type_1,,0.372558393
730,Check Risk,Clerk-000002,2022-03-28 12:48:23.23,2022-03-28 12:39:07.07,672.6821966,153.7494725,6909.155554,TRUE,demographic_type_1,,0.372558393
730,Check Monthly Income,Clerk-000004,2022-03-28 12:59:48.48,2022-03-28 12:54:12.12,672.6821966,153.7494725,6909.155554,TRUE,demographic_type_1,0.093304136,0.372558393
730,Notify rejection,Credit Officer-000003,2022-03-28 13:09:27.27,2022-03-28 12:59:48.48,672.6821966,153.7494725,6909.155554,TRUE,demographic_type_1,0.093304136,0.372558393
730,Credit application processed,SYSTEM,2022-03-28 13:09:27.27,2022-03-28 13:09:27.27,672.6821966,153.7494725,6909.155554,TRUE,demographic_type_1,0.093304136,0.372558393
730,End,End,2022-03-28 13:09:27.27,2022-03-28 13:09:27.27,672.6821966,153.7494725,6909.155554,TRUE,demographic_type_1,0.093304136,0.372558393
731,Start,Start,2022-03-28 12:40:15.15,2022-03-28 12:40:15.15,1213.301549,4132.918187,21573.58694,TRUE,demographic_type_1,,0.13842797
731,Credit application received,SYSTEM,2022-03-28 12:40:15.15,2022-03-28 12:40:15.15,1213.301549,4132.918187,21573.58694,TRUE,demographic_type_1,,0.13842797
731,Check Liability,Clerk-000003,2022-03-28 12:50:29.29,2022-03-28 12:40:15.15,1213.301549,4132.918187,21573.58694,TRUE,demographic_type_1,,0.13842797
731,Check Risk,Clerk-000001,2022-03-28 12:59:08.08,2022-03-28 12:55:26.26,1213.301549,4132.918187,21573.58694,TRUE,demographic_type_1,,0.13842797
731,Notify rejection,Credit Officer-000004,2022-03-28 13:14:10.10,2022-03-28 12:59:08.08,1213.301549,4132.918187,21573.58694,TRUE,demographic_type_1,0.12930276,0.13842797
731,Credit application processed,SYSTEM,2022-03-28 13:14:10.10,2022-03-28 13:14:10.10,1213.301549,4132.918187,21573.58694,TRUE,demographic_type_1,0.12930276,0.13842797
731,End,End,2022-03-28 13:14:10.10,2022-03-28 13:14:10.10,1213.301549,4132.918187,21573.58694,TRUE,demographic_type_1,0.12930276,0.13842797
732,Start,Start,2022-03-28 12:40:29.29,2022-03-28 12:40:29.29,1237.687569,1931.329717,15587.72359,TRUE,demographic_type_3,,0.447260373
732,Credit application received,SYSTEM,2022-03-28 12:40:29.29,2022-03-28 12:40:29.29,1237.687569,1931.329717,15587.72359,TRUE,demographic_type_3,,0.447260373
732,Check Liability,Clerk-000001,2022-03-28 12:55:26.26,2022-03-28 12:43:05.05,1237.687569,1931.329717,15587.72359,TRUE,demographic_type_3,,0.447260373
732,Check Risk,Clerk-000003,2022-03-28 13:08:23.23,2022-03-28 12:55:31.31,1237.687569,1931.329717,15587.72359,TRUE,demographic_type_3,,0.447260373
732,Notify rejection,Credit Officer-000001,2022-03-28 13:12:21.21,2022-03-28 13:08:23.23,1237.687569,1931.329717,15587.72359,TRUE,demographic_type_3,0.181049765,0.447260373
732,Credit application processed,SYSTEM,2022-03-28 13:12:21.21,2022-03-28 13:12:21.21,1237.687569,1931.329717,15587.72359,TRUE,demographic_type_3,0.181049765,0.447260373
732,End,End,2022-03-28 13:12:21.21,2022-03-28 13:12:21.21,1237.687569,1931.329717,15587.72359,TRUE,demographic_type_3,0.181049765,0.447260373
733,Start,Start,2022-03-28 12:44:10.10,2022-03-28 12:44:10.10,722.8476753,4986.015395,3643.672636,TRUE,demographic_type_1,,0.303197481
733,Credit application received,SYSTEM,2022-03-28 12:44:10.10,2022-03-28 12:44:10.10,722.8476753,4986.015395,3643.672636,TRUE,demographic_type_1,,0.303197481
733,Check Liability,Clerk-000002,2022-03-28 12:56:21.21,2022-03-28 12:48:23.23,722.8476753,4986.015395,3643.672636,TRUE,demographic_type_1,,0.303197481
733,Check Risk,Clerk-000002,2022-03-28 13:05:54.54,2022-03-28 12:56:21.21,722.8476753,4986.015395,3643.672636,TRUE,demographic_type_1,,0.303197481
733,Check Monthly Income,Clerk-000004,2022-03-28 13:10:10.10,2022-03-28 13:05:54.54,722.8476753,4986.015395,3643.672636,TRUE,demographic_type_1,0.22663569,0.303197481
733,Notify rejection,Credit Officer-000003,2022-03-28 13:21:59.59,2022-03-28 13:10:10.10,722.8476753,4986.015395,3643.672636,TRUE,demographic_type_1,0.22663569,0.303197481
733,Credit application processed,SYSTEM,2022-03-28 13:21:59.59,2022-03-28 13:21:59.59,722.8476753,4986.015395,3643.672636,TRUE,demographic_type_1,0.22663569,0.303197481
733,End,End,2022-03-28 13:21:59.59,2022-03-28 13:21:59.59,722.8476753,4986.015395,3643.672636,TRUE,demographic_type_1,0.22663569,0.303197481
734,Start,Start,2022-03-28 13:04:28.28,2022-03-28 13:04:28.28,748.3983344,4096.836117,3619.210791,TRUE,demographic_type_2,,0.334894425
734,Credit application received,SYSTEM,2022-03-28 13:04:28.28,2022-03-28 13:04:28.28,748.3983344,4096.836117,3619.210791,TRUE,demographic_type_2,,0.334894425
734,Check Liability,Clerk-000001,2022-03-28 13:20:30.30,2022-03-28 13:04:28.28,748.3983344,4096.836117,3619.210791,TRUE,demographic_type_2,,0.334894425
734,Check Risk,Clerk-000002,2022-03-28 13:35:41.41,2022-03-28 13:20:30.30,748.3983344,4096.836117,3619.210791,TRUE,demographic_type_2,,0.334894425
734,Check Monthly Income,Clerk-000003,2022-03-28 13:40:00.00,2022-03-28 13:35:41.41,748.3983344,4096.836117,3619.210791,TRUE,demographic_type_2,0.274760755,0.334894425
734,Notify rejection,Credit Officer-000002,2022-03-28 13:52:04.04,2022-03-28 13:40:00.00,748.3983344,4096.836117,3619.210791,TRUE,demographic_type_2,0.274760755,0.334894425
734,Credit application processed,SYSTEM,2022-03-28 13:52:04.04,2022-03-28 13:52:04.04,748.3983344,4096.836117,3619.210791,TRUE,demographic_type_2,0.274760755,0.334894425
734,End,End,2022-03-28 13:52:04.04,2022-03-28 13:52:04.04,748.3983344,4096.836117,3619.210791,TRUE,demographic_type_2,0.274760755,0.334894425
735,Start,Start,2022-03-28 13:25:33.33,2022-03-28 13:25:33.33,1074.679968,4417.72364,5769.935408,TRUE,demographic_type_3,,0.383537074
735,Credit application received,SYSTEM,2022-03-28 13:25:33.33,2022-03-28 13:25:33.33,1074.679968,4417.72364,5769.935408,TRUE,demographic_type_3,,0.383537074
735,Check Liability,Clerk-000003,2022-03-28 13:32:31.31,2022-03-28 13:25:33.33,1074.679968,4417.72364,5769.935408,TRUE,demographic_type_3,,0.383537074
735,Check Risk,Clerk-000004,2022-03-28 13:43:43.43,2022-03-28 13:32:31.31,1074.679968,4417.72364,5769.935408,TRUE,demographic_type_3,,0.383537074
735,Check Monthly Income,Clerk-000004,2022-03-28 13:46:59.59,2022-03-28 13:43:43.43,1074.679968,4417.72364,5769.935408,TRUE,demographic_type_3,0.415155173,0.383537074
735,Assess application,Clerk-000002,2022-03-28 13:53:19.19,2022-03-28 13:47:43.43,1074.679968,4417.72364,5769.935408,TRUE,demographic_type_3,0.415155173,0.383537074
735,Notify rejection,Credit Officer-000004,2022-03-28 14:05:06.06,2022-03-28 13:53:19.19,1074.679968,4417.72364,5769.935408,TRUE,demographic_type_3,0.415155173,0.383537074
735,Credit application processed,SYSTEM,2022-03-28 14:05:06.06,2022-03-28 14:05:06.06,1074.679968,4417.72364,5769.935408,TRUE,demographic_type_3,0.415155173,0.383537074
735,End,End,2022-03-28 14:05:06.06,2022-03-28 14:05:06.06,1074.679968,4417.72364,5769.935408,TRUE,demographic_type_3,0.415155173,0.383537074
736,Start,Start,2022-03-28 13:33:38.38,2022-03-28 13:33:38.38,897.4317057,3880.982911,7989.476083,TRUE,demographic_type_3,,0.034035737
736,Credit application received,SYSTEM,2022-03-28 13:33:38.38,2022-03-28 13:33:38.38,897.4317057,3880.982911,7989.476083,TRUE,demographic_type_3,,0.034035737
736,Check Liability,Clerk-000001,2022-03-28 13:35:48.48,2022-03-28 13:33:38.38,897.4317057,3880.982911,7989.476083,TRUE,demographic_type_3,,0.034035737
736,Check Risk,Clerk-000002,2022-03-28 13:47:43.43,2022-03-28 13:35:48.48,897.4317057,3880.982911,7989.476083,TRUE,demographic_type_3,,0.034035737
736,Check Monthly Income,Clerk-000001,2022-03-28 13:54:36.36,2022-03-28 13:49:57.57,897.4317057,3880.982911,7989.476083,TRUE,demographic_type_3,0.221228313,0.034035737
736,Notify rejection,Credit Officer-000003,2022-03-28 14:07:08.08,2022-03-28 13:54:36.36,897.4317057,3880.982911,7989.476083,TRUE,demographic_type_3,0.221228313,0.034035737
736,Credit application processed,SYSTEM,2022-03-28 14:07:08.08,2022-03-28 14:07:08.08,897.4317057,3880.982911,7989.476083,TRUE,demographic_type_3,0.221228313,0.034035737
736,End,End,2022-03-28 14:07:08.08,2022-03-28 14:07:08.08,897.4317057,3880.982911,7989.476083,TRUE,demographic_type_3,0.221228313,0.034035737
737,Start,Start,2022-03-28 13:38:35.35,2022-03-28 13:38:35.35,1143.527923,4188.562787,2659.560359,FALSE,demographic_type_2,0.269069226,0.40680561
737,Credit application received,SYSTEM,2022-03-28 13:38:35.35,2022-03-28 13:38:35.35,1143.527923,4188.562787,2659.560359,FALSE,demographic_type_2,0.269069226,0.40680561
